job_id,job_date,customer,press,shift,stock_type,ink_config,cards_per_sheet,qty_ordered,passes,sheets_run,cards_delivered,waste_pct,color_delta_e,register_error,dot_gain_pct,cut_deviation_mm,foil_adhesion,quality_pass,jam_count,total_press_time,paper_cost,press_cost,ink_cost,plate_cost,finishing_cost,total_cost,revenue,gross_profit,gross_margin_pct,delivery_quoted,delivery_actual,delivery_status,jam_time_hrs,qc_downtime_hrs,mr_hrs,labor_rate,bill_rate
JOB-03222,2023-04-20,CUST-A,4520,Red Day,White,4/4 CMYK,100,12577,2,13077,1307700,3.82,0.4,0.048,21.6,0.124,,1,0,3.91,719.24,547.4,16.1,260,0.0,1542.74,2941.49,1398.75,47.6,12,5,ON-TIME,0.0,0.0,0.970440207228938,140.0,250.0
JOB-03223,2023-04-20,CUST-B,4520,Red Day,Foil,4/4 CMYK,100,14690,2,16024,1602400,8.33,0.7,0.027,22.2,0.105,87.96226871576727,1,0,6.22,5127.68,870.8,20.53,260,0.0,6279.01,10724.11,4445.1,41.4,8,6,ON-TIME,0.0,0.0,1.2277509924288144,140.0,250.0
JOB-03224,2023-04-20,CUST-A,4210,Red Day,Foil,4/4 CMYK,121,11595,1,12634,1528714,8.22,0.1,0.022,21.2,0.106,86.41829955760066,1,0,3.25,4042.88,487.5,11.89,260,0.0,4802.27,7284.44,2482.17,34.1,7,5,ON-TIME,0.0,0.0,0.9743762751297782,150.0,285.0
JOB-03225,2023-04-20,CUST-A,4180,Black Night,White,4/4 + Spot UV,121,9753,2,10430,1262030,6.49,0.23,0.104,26.6,0.333,,1,0,3.08,573.65,443.52,16.5,380,93.87,1507.54,2610.86,1103.32,42.3,5,6,LATE,0.0,0.0,0.6624064132110301,144.0,254.0
JOB-03226,2023-04-20,CUST-A,4520,Red Day,Foil,4/4 CMYK,121,9308,2,10198,1233958,8.73,0.19,0.001,21.7,0.055,91.85863975858226,1,0,4.62,3263.36,646.8,13.6,260,0.0,4183.76,6449.37,2265.61,35.1,8,5,ON-TIME,0.0,0.0,1.2859769365846647,140.0,250.0
JOB-03227,2023-04-20,CUST-A,4520,Red Night,White,4/4 CMYK,100,9074,2,9560,956000,5.08,0.1,0.169,31.3,0.132,,0,0,3.42,525.8,492.48,11.45,260,0.0,1289.73,2366.9,1077.17,45.5,9,6,ON-TIME,0.0,0.25,1.1239052016358337,144.0,254.0
JOB-03228,2023-04-21,CUST-A,4520,Red Day,White,4/4 CMYK,121,5296,2,5577,674817,5.04,0.1,0.001,23.3,0.164,,1,0,2.04,306.74,285.6,5.05,260,0.0,857.39,1525.25,667.86,43.8,7,5,ON-TIME,0.0,0.0,0.7306808260654998,140.0,250.0
JOB-03229,2023-04-21,CUST-A,4210,Red Day,White,4/4 CMYK,121,7249,1,7580,917180,4.37,0.1,0.057,21.1,0.032,,1,0,1.51,416.9,226.5,9.07,260,0.0,912.47,1455.21,542.74,37.3,3,4,LATE,0.0,0.0,0.6279112286419759,150.0,285.0
JOB-03230,2023-04-21,CUST-A,4210,Black Day,White,4/4 + Spot Gloss,121,8333,1,8820,1067220,5.52,0.1,0.053,23.0,0.357,,1,0,2.01,485.1,301.5,16.18,380,79.38,1262.16,1947.34,685.18,35.2,11,6,ON-TIME,0.0,0.0,0.9259745378275227,150.0,285.0
JOB-03231,2023-04-21,CUST-A,4140,Black Day,Foil,4/4 CMYK,121,10453,2,11474,1388354,8.9,0.16,0.086,25.0,0.2,70.71574970000646,1,0,5.4,3671.68,756.0,11.08,260,0.0,4698.76,7262.85,2564.09,35.3,7,7,ON-TIME,0.0,0.0,1.6449940663060942,140.0,250.0
JOB-03232,2023-04-22,CUST-B,4520,Red Day,Foil,4/4 + Spot Gloss,100,7772,2,8594,859400,9.56,0.46,0.062,25.0,0.008,82.03979017483937,1,0,4.37,2750.08,611.8,16.67,380,77.35,3835.9,6382.47,2546.57,39.9,7,5,ON-TIME,0.0,0.0,1.2084073730291294,140.0,250.0
JOB-03233,2023-04-22,CUST-A,4180,Red Day,White,4/4 CMYK,121,6523,2,6857,829697,4.87,0.2,0.124,20.4,0.313,,1,0,2.44,377.14,341.6,6.7,260,0.0,985.44,1807.08,821.64,45.5,7,5,ON-TIME,0.0,0.0,0.9100854008543793,140.0,250.0
JOB-03234,2023-04-22,CUST-A,4210,Red Night,White,4/4 + Foil Stamp,100,13039,1,13937,1393700,6.44,0.26,0.071,21.9,0.422,,1,0,2.49,766.54,383.46,29.76,520,250.87,1950.63,2899.74,949.11,32.7,6,7,LATE,0.0,0.0,0.8317154354956461,154.0,289.0
JOB-03235,2023-04-22,CUST-A,4520,Red Day,Foil,4/4 CMYK,100,11482,2,12552,1255200,8.52,0.4,0.146,18.7,0.227,93.76609795636656,1,0,5.36,4016.64,750.4,15.39,260,0.0,5042.43,7869.92,2827.49,35.9,10,6,ON-TIME,0.0,0.0,1.5890854444533886,140.0,250.0
JOB-03236,2023-04-22,CUST-B,4210,Red Day,White,4/4 + Spot Gloss,121,7843,1,8308,1005268,5.6,0.19,0.007,23.3,0.077,,1,0,1.74,456.94,261.0,18.18,380,74.77,1190.89,2005.14,814.25,40.6,9,5,ON-TIME,0.0,0.0,0.6639946423455327,150.0,285.0
JOB-03237,2023-04-22,CUST-B,4210,Black Night,White,4/4 + Foil Stamp,100,12025,1,12913,1291300,6.88,0.1,0.003,26.7,0.822,,0,0,2.52,710.22,388.08,23.09,520,232.43,1873.82,3027.92,1154.1,38.1,8,6,ON-TIME,0.0,0.25,0.722555820977055,154.0,289.0
JOB-03238,2023-04-22,CUST-A,4210,Black Day,Foil,4/4 CMYK,100,8187,1,8957,895700,8.6,0.1,0.003,16.3,0.018,94.36530163580149,1,0,2.51,2866.24,376.5,10.45,260,0.0,3513.19,5336.74,1823.55,34.2,12,5,ON-TIME,0.0,0.0,0.8979450852064765,150.0,285.0
JOB-03239,2023-04-23,CUST-A,4180,Black Day,Foil,4/4 + Foil Stamp,100,10252,2,11457,1145700,10.52,0.17,0.017,24.9,0.12,82.65870690831407,1,0,5.19,3666.24,726.6,23.94,520,206.23,5143.01,7517.52,2374.51,31.6,6,8,LATE,0.0,0.0,0.8958244976082655,140.0,250.0
JOB-03240,2023-04-23,CUST-B,4140,Red Night,White,4/4 + Spot Gloss,121,13900,2,14832,1794672,6.28,0.17,0.079,31.8,0.032,,0,0,4.75,815.76,684.0,28.14,380,133.49,2041.39,4028.01,1986.62,49.3,10,6,ON-TIME,0.0,0.25,1.1705575336004113,144.0,254.0
JOB-03241,2023-04-24,CUST-A,4180,Red Night,White,4/4 CMYK,121,7585,2,7991,966911,5.08,0.1,0.051,25.9,0.104,,1,0,3.01,439.5,433.44,9.59,260,0.0,1142.53,2067.65,925.12,44.7,3,7,LATE,0.0,0.0,1.0522275053902963,144.0,254.0
JOB-03242,2023-04-24,CUST-A,4210,Black Day,White,4/4 + Spot Gloss,121,5310,1,5665,685465,6.27,0.22,0.08,21.8,0.362,,1,0,1.17,311.58,175.5,10.78,380,50.98,928.84,1373.48,444.64,32.4,9,6,ON-TIME,0.0,0.0,0.4772360051809413,150.0,285.0
JOB-03243,2023-04-24,CUST-A,4210,Black Day,White,4/4 + Spot UV,100,9419,1,9953,995300,5.37,0.37,0.012,23.2,0.218,,1,0,1.97,547.42,295.5,18.4,380,89.58,1330.9,2050.86,719.96,35.1,12,5,ON-TIME,0.0,0.0,0.7981838384980918,150.0,285.0
JOB-03244,2023-04-24,CUST-A,4210,Black Day,White,4/4 + Spot Gloss,100,5000,1,5341,534100,6.38,0.1,0.026,16.1,0.21,,1,0,1.74,293.76,261.0,11.38,380,48.07,994.21,1542.1,547.89,35.5,5,6,LATE,0.0,0.0,1.065960599361118,150.0,285.0
JOB-03245,2023-04-24,CUST-A,4140,Red Day,White,4/4 + Spot UV,100,8890,2,9435,943500,5.78,0.1,0.137,23.1,0.066,,1,0,3.29,518.92,460.6,17.39,380,84.92,1461.83,2546.61,1084.78,42.6,11,7,ON-TIME,0.0,0.0,1.0550819899211425,140.0,250.0
JOB-03246,2023-04-24,CUST-A,4210,Black Day,White,4/4 CMYK,121,8877,1,9255,1119855,4.08,0.21,0.158,25.1,0.376,,1,0,2.18,509.02,327.0,12.81,260,0.0,1108.83,1813.61,704.78,38.9,5,7,LATE,0.0,0.0,1.056638400628416,150.0,285.0
JOB-03247,2023-04-25,CUST-A,4140,Red Night,White,4/4 + Spot Gloss,121,5000,2,5396,652916,7.34,0.1,0.183,23.3,0.079,,1,0,2.17,296.78,312.48,11.51,380,48.56,1049.33,1747.54,698.21,40.0,12,4,ON-TIME,0.0,0.0,0.8879721667739634,144.0,254.0
JOB-03248,2023-04-25,SPOT-JOBS,4210,Black Night,Foil,4/4 + Spot UV,121,12122,1,13447,1627087,9.85,0.1,0.18,27.1,0.006,88.75828756833022,1,0,3.41,4303.04,525.14,27.28,380,121.02,5356.48,9755.45,4398.97,45.1,7,6,ON-TIME,0.0,0.0,1.1932371136757023,154.0,289.0
JOB-03249,2023-04-25,CUST-B,4210,Black Day,Foil,4/4 CMYK,121,9269,1,10124,1225004,8.45,0.32,0.107,20.8,0.14,77.60411882424572,1,0,3.11,3239.68,466.5,14.0,260,0.0,3980.18,6748.1,2767.92,41.0,6,4,ON-TIME,0.0,0.0,1.2629850859260805,150.0,285.0
JOB-03250,2023-04-25,SPOT-JOBS,4210,Black Day,White,4/4 + Spot UV,100,14727,1,15493,1549300,4.94,0.15,0.141,18.4,0.062,,1,0,2.71,852.12,406.5,29.27,380,139.44,1807.33,3442.18,1634.85,47.5,6,5,ON-TIME,0.0,0.0,0.7883631998057818,150.0,285.0
JOB-03251,2023-04-25,SPOT-JOBS,4210,Red Day,Foil,4/4 CMYK,121,10862,1,11843,1433003,8.28,0.1,0.115,20.4,0.023,97.84957744823356,1,0,3.11,3789.76,466.5,15.87,260,0.0,4532.13,8323.95,3791.82,45.6,8,6,ON-TIME,0.0,0.0,0.9177723264172758,150.0,285.0
JOB-03252,2023-04-25,CUST-A,4140,Black Day,White,4/4 + Spot UV,121,12942,2,13679,1655159,5.39,0.27,0.192,20.5,0.409,,1,0,4.58,752.34,641.2,22.22,380,123.11,1918.87,3388.58,1469.71,43.4,7,7,ON-TIME,0.0,0.0,1.2199960867327553,140.0,250.0
JOB-03253,2023-04-26,CUST-A,4180,Red Day,White,4/4 CMYK,121,14760,2,15362,1858802,3.92,0.1,0.002,19.9,0.158,,1,0,4.72,844.91,660.8,14.15,260,0.0,1779.86,3380.26,1600.4,47.3,7,6,ON-TIME,0.0,0.0,1.1080142645965714,140.0,250.0
JOB-03254,2023-04-26,CUST-A,4520,Red Night,White,4/4 CMYK,121,9473,2,9922,1200562,4.53,0.14,0.176,23.8,0.467,,1,0,3.47,545.71,499.68,12.54,260,0.0,1317.93,2463.01,1145.08,46.5,8,5,ON-TIME,0.0,0.0,1.1908007843279884,144.0,254.0
JOB-03255,2023-04-26,CUST-B,4210,Red Day,White,4/4 + Spot UV,121,9996,1,10555,1277155,5.3,0.12,0.047,20.9,0.121,,1,0,2.09,580.52,313.5,17.71,380,94.99,1386.72,2410.3,1023.58,42.5,8,6,ON-TIME,0.0,0.0,0.8660958446475423,150.0,285.0
JOB-03256,2023-04-26,CUST-A,4210,Black Day,White,4/4 CMYK,121,5000,1,5266,637186,5.05,0.1,0.007,20.1,0.009,,1,0,1.42,289.63,213.0,6.51,260,0.0,769.14,1230.97,461.83,37.5,8,5,ON-TIME,0.0,0.0,0.7872551369624131,150.0,285.0
JOB-03257,2023-04-26,SPOT-JOBS,4180,Red Day,White,4/4 CMYK,121,14958,2,15567,1883607,3.91,0.1,0.016,22.4,0.005,,1,0,5.01,856.18,701.4,14.37,260,0.0,1831.95,4187.91,2355.96,56.3,7,5,ON-TIME,0.0,0.0,0.9822514699248527,140.0,250.0
JOB-03258,2023-04-26,CUST-A,4520,Red Night,White,4/4 CMYK,121,9417,2,9864,1193544,4.53,0.34,0.132,25.8,0.382,,1,0,3.35,542.52,482.4,13.96,260,0.0,1298.88,2371.29,1072.41,45.2,8,6,ON-TIME,0.0,0.0,0.9290426007297516,144.0,254.0
JOB-03259,2023-04-26,CUST-B,4180,Black Night,White,4/4 + Spot Gloss,121,5977,2,6439,779119,7.18,0.1,0.053,29.3,0.007,,1,0,2.8,354.14,403.2,12.04,380,57.95,1207.33,2240.13,1032.8,46.1,8,5,ON-TIME,0.0,0.0,1.0800542874039427,144.0,254.0
JOB-03260,2023-04-26,CUST-A,4180,Red Day,White,4/4 + Spot UV,100,12958,2,13721,1372100,5.56,0.1,0.264,18.9,0.149,,1,0,4.51,754.66,631.4,19.44,380,123.49,1908.99,3308.5,1399.51,42.3,8,6,ON-TIME,0.0,0.0,0.9645349446381286,140.0,250.0
JOB-03261,2023-04-26,CUST-A,4180,Black Day,White,4/4 CMYK,121,5000,2,5285,639485,5.39,0.1,0.008,22.4,0.055,,1,0,2.3,290.68,322.0,6.06,260,0.0,878.74,1572.44,693.7,44.1,7,6,ON-TIME,0.0,0.0,1.0506732058500126,140.0,250.0
JOB-03262,2023-04-26,CUST-B,4210,Red Night,White,4/4 + Spot Gloss,100,8282,1,8821,882100,6.11,0.1,0.035,16.0,0.185,,1,0,1.67,485.16,257.18,18.66,380,79.39,1220.39,2086.49,866.1,41.5,6,6,ON-TIME,0.0,0.0,0.6731680479952932,154.0,289.0
JOB-03263,2023-04-26,CUST-A,4360,Red Day,White,4/4 CMYK,100,13633,2,14164,1416400,3.75,0.27,0.024,21.0,0.048,,1,0,4.05,779.02,567.0,19.33,260,0.0,1625.35,3094.0,1468.65,47.5,8,7,ON-TIME,0.0,0.0,0.829672598372139,140.0,250.0
JOB-03264,2023-04-26,CUST-B,4140,Black Night,Foil,4/4 + Foil Stamp,121,8249,2,9335,1129535,11.63,0.1,0.083,26.5,0.007,100.0,1,0,4.33,2987.2,623.52,17.0,520,168.03,4315.75,7143.95,2828.2,39.6,7,6,ON-TIME,0.0,0.0,1.3960373028940216,144.0,254.0
JOB-03265,2023-04-27,CUST-A,4520,Red Day,Foil,4/4 CMYK,100,7128,2,7839,783900,9.07,0.17,0.096,23.7,0.189,85.19377940340068,1,0,3.95,2508.48,553.0,7.45,260,0.0,3328.93,5147.11,1818.18,35.3,3,5,LATE,0.0,0.0,1.3471183825122068,140.0,250.0
JOB-03266,2023-04-27,CUST-A,4140,Red Night,White,4/4 CMYK,121,8335,2,8757,1059597,4.82,0.1,0.078,26.5,0.064,,1,0,3.06,481.64,440.64,12.15,260,0.0,1194.43,2165.0,970.57,44.8,9,5,ON-TIME,0.0,0.0,0.9140094158515194,144.0,254.0
JOB-03267,2023-04-27,CUST-A,4140,Black Day,White,4/4 CMYK,100,5000,2,5279,527900,5.29,0.2,0.0,24.6,0.12,,1,0,2.49,290.35,348.6,7.55,260,0.0,906.5,1644.42,737.92,44.9,8,7,ON-TIME,0.0,0.0,1.2753787807016541,140.0,250.0
JOB-03268,2023-04-27,CUST-A,4210,Black Day,Foil,4/4 + Spot Gloss,100,12861,1,14093,1409300,8.74,0.15,0.009,20.9,0.205,92.85351216836958,1,0,3.3,4509.76,495.0,20.64,380,126.84,5532.24,8281.78,2749.54,33.2,7,7,ON-TIME,0.0,0.0,0.8357847595472402,150.0,285.0
JOB-03269,2023-04-27,CUST-A,4140,Black Day,Foil,4/4 + Spot UV,100,9508,2,10522,1052200,9.64,0.1,0.004,20.0,0.182,92.28015094956857,1,0,4.7,3367.04,658.0,15.55,380,94.7,4515.29,6885.84,2370.55,34.4,9,7,ON-TIME,0.0,0.0,1.3593339789975114,140.0,250.0
JOB-03270,2023-04-27,CUST-A,4210,Red Night,White,4/4 + Spot Gloss,121,8910,1,9480,1147080,6.01,0.55,0.132,19.4,0.068,,1,0,2.01,521.4,309.54,18.15,380,85.32,1314.41,2019.78,705.37,34.9,6,5,ON-TIME,0.0,0.0,0.8732337077281352,154.0,289.0
JOB-03271,2023-04-27,CUST-A,4180,Red Day,White,4/4 CMYK,121,8925,2,9338,1129898,4.42,0.1,0.024,22.4,0.215,,1,0,3.37,513.59,471.8,11.01,260,0.0,1256.4,2281.8,1025.4,44.9,10,7,ON-TIME,0.0,0.0,1.0106968824391978,140.0,250.0
JOB-03272,2023-04-27,CUST-A,4140,Black Day,White,4/4 + Spot Gloss,121,10056,2,10656,1289376,5.63,0.11,0.029,19.6,0.39,,1,0,3.81,586.08,533.4,20.62,380,95.9,1616.0,2838.18,1222.18,43.1,10,6,ON-TIME,0.0,0.0,1.2532369870985738,140.0,250.0
JOB-03273,2023-04-27,CUST-A,4520,Black Day,Foil,4/4 + Foil Stamp,121,12613,2,13965,1689765,9.68,0.82,0.057,21.2,0.136,77.91611205482735,1,0,6.04,4468.8,845.6,23.63,520,251.37,6109.4,9268.27,3158.87,34.1,5,6,LATE,0.0,0.0,1.6568164236876841,140.0,250.0
JOB-03274,2023-04-27,CUST-A,4140,Black Night,White,4/4 CMYK,100,9791,2,10265,1026500,4.62,0.17,0.136,23.8,0.21,,1,0,3.19,564.58,459.36,9.32,260,0.0,1293.26,2384.09,1090.83,45.8,6,6,ON-TIME,0.0,0.0,0.7698425872479504,144.0,254.0
JOB-03275,2023-04-28,CUST-B,4140,Black Night,White,4/4 CMYK,121,5000,2,5302,641542,5.7,0.19,0.001,27.7,0.347,,1,0,1.86,291.61,267.84,6.39,260,0.0,825.84,1597.78,771.94,48.3,9,7,ON-TIME,0.0,0.0,0.5449805349623579,144.0,254.0
JOB-03276,2023-04-28,CUST-A,4210,Black Night,Foil,4/4 CMYK,121,12302,1,13543,1638703,9.16,0.1,0.013,24.0,0.294,97.16839926052934,1,0,3.32,4333.76,511.28,13.07,260,0.0,5118.11,7679.04,2560.93,33.3,8,6,ON-TIME,0.0,0.0,0.902163135997748,154.0,289.0
JOB-03277,2023-04-28,CUST-A,4180,Red Night,White,4/4 + Foil Stamp,100,11994,2,12923,1292300,7.19,0.1,0.086,28.9,0.078,,1,0,4.26,710.76,613.44,22.15,520,232.61,2098.96,3409.99,1311.03,38.4,7,7,ON-TIME,0.0,0.0,0.8034129218801572,144.0,254.0
JOB-03278,2023-04-28,CUST-A,4210,Red Night,Foil,4/4 + Spot Gloss,121,10822,1,12068,1460228,10.32,0.1,0.351,25.6,0.76,89.63587747672095,0,0,3.35,3861.76,515.9,23.29,380,108.61,4889.56,7166.11,2276.55,31.8,8,6,ON-TIME,0.0,0.25,0.9125802105735621,154.0,289.0
JOB-03279,2023-04-28,CUST-A,4520,Black Night,Foil,4/4 + Spot Gloss,100,14300,2,15903,1590300,10.08,0.99,0.114,24.1,0.005,85.45912197153774,1,0,7.11,5088.96,1023.84,25.36,380,143.13,6661.29,10016.8,3355.51,33.5,4,6,LATE,0.0,0.0,1.704881052162828,144.0,254.0
JOB-03280,2023-04-28,CUST-A,4080,Red Night,White,4/4 CMYK,100,10121,2,10730,1073000,5.68,0.67,0.026,30.4,0.894,,0,0,5.5,590.15,792.0,12.7,260,0.0,1654.85,2693.05,1038.2,38.6,6,5,ON-TIME,0.0,0.25,1.5393174543019983,144.0,254.0
JOB-03281,2023-04-28,SPOT-JOBS,4210,Red Day,White,4/4 CMYK,121,14445,1,14983,1812943,3.59,0.1,0.042,22.4,0.039,,1,0,2.29,824.06,343.5,19.18,260,0.0,1446.74,2931.19,1484.45,50.6,6,5,ON-TIME,0.0,0.0,0.6482918849324959,150.0,285.0
JOB-03282,2023-04-28,CUST-B,4210,Black Night,Foil,4/4 + Spot UV,121,15628,1,17351,2099471,9.93,0.1,0.39,33.5,0.092,77.61696743888422,0,0,4.54,5552.32,699.16,25.45,380,156.16,6813.09,11062.24,4249.15,38.4,9,4,ON-TIME,0.0,0.25,1.0448518957900703,154.0,289.0
JOB-03283,2023-04-29,CUST-A,4180,Black Night,White,4/4 CMYK,121,12329,2,12912,1562352,4.52,0.1,0.056,22.5,0.386,,1,0,4.39,710.16,632.16,15.84,260,0.0,1618.16,2945.27,1327.11,45.1,3,6,LATE,0.0,0.0,1.040341160285394,144.0,254.0
JOB-03284,2023-04-29,CUST-A,4520,Red Night,Foil,4/4 + Spot UV,121,7008,2,7856,950576,10.79,0.1,0.052,25.0,0.046,95.98940056146695,1,0,3.62,2513.92,521.28,14.65,380,70.7,3500.55,5360.99,1860.44,34.7,8,5,ON-TIME,0.0,0.0,1.3364390194355724,144.0,254.0
JOB-03285,2023-04-29,CUST-B,4140,Red Day,Foil,4/4 + Spot Gloss,100,9476,2,10487,1048700,9.64,0.1,0.048,18.0,0.038,90.03600284742117,1,0,4.7,3355.84,658.0,15.68,380,94.38,4503.9,7426.84,2922.94,39.4,7,6,ON-TIME,0.0,0.0,0.9073799968079174,140.0,250.0
JOB-03286,2023-04-29,CUST-A,4210,Red Night,Foil,4/4 CMYK,100,14955,1,16437,1643700,9.02,0.27,0.361,23.7,0.164,94.51949826154635,1,0,4.49,5259.84,691.46,20.97,260,0.0,6232.27,9323.94,3091.67,33.2,9,6,ON-TIME,0.0,0.0,1.2471587203077106,154.0,289.0
JOB-03287,2023-04-29,CUST-A,4080,Black Night,Foil,4/4 + Spot Gloss,121,5000,2,5769,698049,13.33,0.52,0.175,27.6,0.253,94.02442089890651,1,0,3.83,1846.08,551.52,9.73,380,51.92,2839.25,4161.71,1322.46,31.8,9,6,ON-TIME,0.0,0.0,1.4754866305878431,144.0,254.0
JOB-03288,2023-04-29,CUST-A,4520,Black Night,White,4/4 + Spot UV,121,8432,2,8997,1088637,6.28,0.19,0.08,24.3,0.001,,1,0,3.0,494.84,432.0,14.14,380,80.97,1401.95,2426.65,1024.7,42.2,11,6,ON-TIME,0.0,0.0,0.9039924595608199,144.0,254.0
JOB-03289,2023-04-29,CUST-A,4210,Red Day,White,4/4 CMYK,121,8628,1,9029,1092509,4.44,0.12,0.015,21.2,0.083,,1,1,2.46,496.6,369.0,9.37,260,0.0,1134.97,1757.4,622.43,35.4,5,6,LATE,0.3333333333333333,0.0,0.9969217749421359,150.0,285.0
JOB-03290,2023-04-29,SPOT-JOBS,4360,Red Day,Foil,4/4 + Spot UV,121,6539,2,7250,877250,9.81,0.26,0.079,19.8,0.097,98.15796789114614,1,0,3.35,2320.0,469.0,13.76,380,65.25,3248.01,5937.56,2689.55,45.3,6,5,ON-TIME,0.0,0.0,0.8895278983511711,140.0,250.0
JOB-03291,2023-04-30,CUST-A,4180,Black Night,White,4/4 CMYK,121,13491,2,14118,1708278,4.44,0.2,0.033,18.9,0.057,,1,0,4.19,776.49,603.36,17.01,260,0.0,1656.86,3040.4,1383.54,45.5,8,7,ON-TIME,0.0,0.0,0.6613463033077293,144.0,254.0
JOB-03292,2023-04-30,CUST-A,4180,Red Night,Foil,4/4 + Spot Gloss,121,11507,2,12970,1569370,11.28,0.14,0.033,33.3,0.142,75.73039456838175,0,0,5.61,4150.4,807.84,20.23,380,116.73,5475.2,8143.91,2668.71,32.8,10,6,ON-TIME,0.0,0.25,1.3162114591918397,144.0,254.0
JOB-03293,2023-04-30,CUST-A,4180,Black Day,White,4/4 + Foil Stamp,121,7155,2,7696,931216,7.03,0.1,0.147,26.7,0.026,,1,0,3.16,423.28,442.4,17.29,520,138.53,1541.5,2475.51,934.01,37.7,8,5,ON-TIME,0.0,0.0,1.0862492750102506,140.0,250.0
JOB-03294,2023-04-30,CUST-B,4520,Black Night,White,4/4 + Spot UV,121,12422,2,13196,1596716,5.87,0.1,0.033,24.3,0.065,,1,0,3.87,725.78,557.28,22.47,380,118.76,1804.29,3624.85,1820.56,50.2,8,5,ON-TIME,0.0,0.0,0.9672356616550473,144.0,254.0
JOB-03295,2023-04-30,CUST-B,4140,Red Day,White,4/4 + Spot Gloss,121,9366,2,9933,1201893,5.71,0.14,0.021,19.1,0.187,,1,0,3.42,546.32,478.8,16.37,380,89.4,1510.89,3012.35,1501.46,49.8,10,5,ON-TIME,0.0,0.0,1.2214701994891004,140.0,250.0
JOB-03296,2023-04-30,CUST-A,4210,Black Day,Foil,4/4 + Spot Gloss,100,6439,1,7117,711700,9.53,0.55,0.247,21.0,0.286,86.62395878799043,1,0,2.19,2277.44,328.5,11.21,380,64.05,3061.2,4592.59,1531.39,33.3,7,6,ON-TIME,0.0,0.0,0.8685019991379815,150.0,285.0
JOB-03297,2023-05-01,CUST-A,4080,Red Day,White,4/4 CMYK,100,7148,2,7539,753900,5.19,0.13,0.016,28.6,0.16,,1,0,3.35,414.64,469.0,7.14,260,0.0,1150.78,2024.94,874.16,43.2,10,6,ON-TIME,0.0,0.0,1.2408763164334429,140.0,250.0
JOB-03298,2023-05-01,CUST-A,4210,Red Night,White,4/4 CMYK,121,11744,1,12255,1482855,4.17,0.32,0.09,26.9,0.012,,1,0,2.42,674.02,372.68,17.52,260,0.0,1324.22,2140.64,816.42,38.1,11,4,ON-TIME,0.0,0.0,0.9260953661406741,154.0,289.0
JOB-03299,2023-05-01,CUST-B,4520,Black Night,White,4/4 CMYK,121,13756,2,14353,1736713,4.16,0.1,0.073,28.4,0.188,,1,0,4.93,789.42,709.92,18.05,260,0.0,1777.39,3714.3,1936.91,52.1,7,5,ON-TIME,0.0,0.0,1.3725693001713482,144.0,254.0
JOB-03300,2023-05-01,CUST-B,4140,Red Night,Foil,4/4 CMYK,121,8052,2,9020,1091420,10.73,0.34,0.291,30.4,0.393,87.71216009007938,0,0,3.84,2886.4,552.96,11.91,260,0.0,3711.27,6139.83,2428.56,39.6,4,5,LATE,0.0,0.25,0.8067712248089907,144.0,254.0
JOB-03301,2023-05-02,CUST-A,4210,Black Night,White,4/4 CMYK,121,12177,1,12732,1540572,4.36,0.25,0.118,16.9,0.111,,1,1,2.6,700.26,400.4,14.07,260,0.0,1374.73,2116.64,741.91,35.1,8,6,ON-TIME,0.3333333333333333,0.0,0.72218533985636,154.0,289.0
JOB-03302,2023-05-02,CUST-B,4210,Black Day,Foil,4/4 CMYK,121,16327,1,17740,2146540,7.97,0.17,0.112,19.6,0.094,80.33552963168727,1,0,4.08,5676.8,612.0,19.73,260,0.0,6568.53,10951.73,4383.2,40.0,11,5,ON-TIME,0.0,0.0,0.8187598811920249,150.0,285.0
JOB-03303,2023-05-02,CUST-A,4360,Red Night,Foil,4/4 + Spot UV,100,5000,2,5690,569000,12.13,0.56,0.042,29.0,0.788,90.25070841629943,0,0,3.71,1820.8,534.24,13.04,380,51.21,2799.29,4154.84,1355.55,32.6,8,6,ON-TIME,0.0,0.25,1.4442388051933965,144.0,254.0
JOB-03304,2023-05-02,CUST-A,4180,Red Day,Foil,4/4 + Spot Gloss,121,11422,2,12658,1531618,9.76,0.17,0.071,19.8,0.158,81.18197916284177,1,0,5.88,4050.56,823.2,20.1,380,113.92,5387.78,8170.26,2782.48,34.1,5,7,LATE,0.0,0.0,1.6432582427694566,140.0,250.0
JOB-03305,2023-05-02,CUST-A,4140,Red Night,Foil,4/4 CMYK,121,13322,2,14841,1795761,10.24,0.1,0.332,31.1,0.283,87.95398264722522,0,1,6.64,4749.12,956.16,15.78,260,0.0,5981.06,8868.97,2887.91,32.6,10,6,ON-TIME,0.3333333333333333,0.25,1.1569912819738764,144.0,254.0
JOB-03306,2023-05-03,CUST-A,4180,Red Night,Foil,4/4 + Spot UV,121,9619,2,10870,1315270,11.51,0.1,0.003,35.0,0.187,87.34515490194346,0,0,5.27,3478.4,758.88,17.21,380,97.83,4732.32,7001.85,2269.53,32.4,9,6,ON-TIME,0.0,0.25,1.399849152654285,144.0,254.0
JOB-03307,2023-05-03,CUST-A,4520,Red Day,Foil,4/4 CMYK,100,14953,2,16309,1630900,8.31,0.15,0.152,25.9,0.036,90.84463751016293,1,0,6.65,5218.88,931.0,16.93,260,0.0,6426.81,9974.52,3547.71,35.6,9,7,ON-TIME,0.0,0.0,1.6109047481523178,140.0,250.0
